#! FIELDS time d cn1 cn2 cna metad.bias metad.rct metad.zed metad.neff metad.nker metad.nlker metad.nlsteps @9.bias @9.force2 @10.bias @10.force2
 0.000000 1.32542 45.5717 43.4577 44.5147 -100 -100 1 1 0 0 0 0 0 0 0
 1.000000 1.33726 47.6422 43.4695 45.5559 -100 -100 1 1 0 0 0 0 0 0 0
 2.000000 1.34568 48.7771 43.1986 45.9879 -100 -100 1 1 0 0 0 0 0 0 0
 3.000000 1.33314 45.8723 40.3918 43.1321 -100 -100 1 1 0 0 0 0 0 0 0
 4.000000 1.3554 46.5575 40.4715 43.5145 -100 -100 1 1 0 0 0 0 0 0 0
 5.000000 1.35145 46.0056 40.0522 43.0289 -100 -100 1 1 0 0 0 0 0 0 0
 6.000000 1.33874 44.6677 40.7949 42.7313 -100 -100 1 1 0 0 0 0 0 0 0
 7.000000 1.34745 47.0285 42.4737 44.7511 -100 -100 1 1 0 0 0 0 0 0 0
 8.000000 1.36066 47.9041 40.8889 44.3965 -100 -100 1 1 0 0 0 0 0 0 0
 9.000000 1.37019 49.0167 44.1774 46.597 -100 -100 1 1 0 0 0 0 0 0 0
 10.000000 1.33939 45.8595 41.5243 43.6919 -100 -100 0.629961 1 1 1 0 0 0 0 0
 11.000000 1.37731 46.4943 40.6069 43.5506 21.8086 19.0683 0.946892 1.00032 1 1 204 0 0 0 0
 12.000000 1.40414 48.5723 44.4908 46.5316 14.8261 18.498 1.1795 1.12159 1 1 335 0 0 0 0
 13.000000 1.45609 52.5572 44.0123 48.2847 -10.7033 17.9414 1.02156 1.1216 2 2 203 0 0 0 0
 14.000000 1.57239 51.2698 44.1519 47.7109 -74.9982 17.4867 0.742466 1.1216 3 3 137 0 0 0 0
 15.000000 1.67809 52.76 46.7236 49.7418 -70.8122 17.1022 0.592536 1.1216 4 4 292 0 0 0 0
 16.000000 1.71139 48.0672 44.1532 46.1102 -25.6248 16.7691 0.587708 1.1216 4 4 64 0 0 0 0
 17.000000 1.77166 50.9521 46.7577 48.8549 -13.4549 16.4753 0.575123 1.1216 4 4 119 0 0 0 0
 18.000000 1.86425 59.0376 52.4716 55.7546 -64.9883 16.2125 0.466255 1.1216 5 5 205 0 0 0 0
 19.000000 1.92502 48.9495 53.6544 51.3019 -40.3153 15.9748 0.4558 1.1216 5 5 205 0 0 0 0
 20.000000 1.96133 48.7304 48.7047 48.7176 -27.0342 15.7577 0.409369 1.1216 6 6 109 0 0 0 0
 21.000000 1.97783 50.5888 55.1661 52.8774 4.53903 15.5604 0.432821 1.12368 5 5 139 0 0 0 0
 22.000000 1.97618 59.0008 57.1235 58.0621 -4.64706 15.3756 0.398682 1.12373 6 6 276 0 0 0 0
 23.000000 1.93498 59.8906 60.6282 60.2594 -1.55923 15.2037 0.386461 1.12391 6 6 460 0 0 0 0
 24.000000 1.8565 62.4853 62.2927 62.389 -13.911 15.0427 0.373903 1.12391 6 6 460 0 0 0 0
 25.000000 1.79305 61.9735 61.4926 61.733 0.546385 14.892 0.365691 1.12433 6 6 460 0 0 0 0
 26.000000 1.76631 59.388 58.8476 59.1178 28.0012 21.0037 0.364986 1.17707 6 6 460 0 0 0 0
 27.000000 1.78496 56.8189 56.5149 56.6669 50.5271 43.183 0.37237 1.00026 6 6 460 0 0 0 0
 28.000000 1.76762 55.0203 54.6209 54.8206 54.6893 47.6478 0.399324 1.36411 7 7 460 0 0 0 0
 29.000000 1.72951 56.6436 54.8656 55.7546 47.9993 47.6657 0.399965 1.51883 7 7 460 0 0 0 0
 30.000000 1.68133 52.2876 54.3138 53.3007 40.1324 47.5554 0.401903 1.52588 7 7 3712 0 0 0 0
 31.000000 1.62659 54.303 49.5492 51.9261 28.5245 47.4446 0.422341 1.52595 6 6 3712 0 0 0 0
 32.000000 1.56976 54.4211 48.7383 51.5797 24.3672 47.3385 0.441484 1.52596 6 6 1034 0 0 0 0
 33.000000 1.50447 52.5221 47.6013 50.0617 13.0367 47.2366 0.452746 1.52596 6 6 1034 0 0 0 0
 34.000000 1.48324 55.3739 48.3767 51.8753 17.5466 47.1388 0.474513 1.52596 5 5 1034 0 0 0 0
 35.000000 1.50409 55.9696 52.245 54.1073 21.6919 47.0447 0.477558 1.52596 5 5 1710 0 0 0 0
 36.000000 1.52477 53.0223 47.4682 50.2452 46.7609 47.0351 0.482133 1.6258 5 5 449 0 0 0 0
 37.000000 1.52097 46.7709 39.2347 43.0028 -6.43467 46.9476 0.452062 1.6258 6 6 391 0 0 0 0
 38.000000 1.4463 40.8766 36.9371 38.9068 -30.5435 46.863 0.41578 1.6258 7 7 259 0 0 0 0
 39.000000 1.39774 41.8088 37.5714 39.6901 -2.46343 46.7812 0.466493 1.6258 6 6 259 0 0 0 0
 40.000000 1.3587 40.6076 34.309 37.4583 -14.9389 46.702 0.46081 1.6258 6 6 259 0 0 0 0
 41.000000 1.31048 44.0358 38.6236 41.3297 -4.34207 46.6253 0.457746 1.6258 6 6 1531 0 0 0 0
 42.000000 1.28299 38.5417 38.1497 38.3457 -11.0713 46.5508 0.428385 1.6258 7 7 1531 0 0 0 0
 43.000000 1.27095 39.9356 37.1899 38.5628 0.108428 46.4785 0.427565 1.6258 7 7 1531 0 0 0 0
 44.000000 1.31627 45.7485 42.0948 43.9216 22.3033 46.4082 0.433594 1.62581 7 7 1531 0 0 0 0
 45.000000 1.34297 48.1897 43.7682 45.9789 30.3977 46.34 0.438637 1.62595 7 7 1531 0 0 0 0
 46.000000 1.28503 47.2484 43.6158 45.4321 17.4185 46.2735 0.443772 1.62595 7 7 1531 0 0 0 0
 47.000000 1.26828 47.0642 43.0506 45.0574 21.5114 46.2087 0.448073 1.62596 7 7 1531 0 0 0 0
 48.000000 1.31505 51.3617 45.0748 48.2182 27.16 46.1456 0.450733 1.626 7 7 3805 0 0 0 0
 49.000000 1.33622 48.517 48.6805 48.5988 38.8056 46.0873 0.453203 1.63028 7 7 3805 0 0 0 0
 50.000000 1.30765 53.2064 46.0021 49.6042 29.3966 46.0272 0.452471 1.63038 8 8 3805 0 0 0 0
 51.000000 1.28791 49.732 45.7671 47.7495 43.6683 45.9915 0.455758 1.66044 7 7 3805 0 0 0 0
 52.000000 1.2876 50.2419 47.096 48.6689 46.2577 45.9979 0.456239 1.74555 7 7 3805 0 0 0 0
 53.000000 1.3133 48.4613 43.1645 45.8129 74.5114 65.0175 0.457509 1.00095 7 7 3805 0 0 0 0
 54.000000 1.3166 46.6168 40.5566 43.5867 78.647 69.5322 0.460432 1.36792 7 7 3805 0 0 0 0
 55.000000 1.28531 37.5553 34.0379 35.7966 2.30956 69.4786 0.448464 1.36792 7 7 406 0 0 0 0
 56.000000 1.28963 35.7788 31.3229 33.5508 -18.0959 69.4261 0.437055 1.36792 7 7 406 0 0 0 0
 57.000000 1.31207 32.7159 30.0486 31.3822 -32.6775 69.3746 0.403317 1.36792 8 8 406 0 0 0 0
 58.000000 1.31974 38.7089 32.0505 35.3797 33.1288 69.3242 0.406113 1.36792 8 8 406 0 0 0 0
 59.000000 1.31652 42.7483 38.9952 40.8718 78.5188 70.738 0.410398 2.36345 8 8 406 0 0 0 0
 60.000000 1.29853 45.59 39.5485 42.5692 85.5332 75.9941 0.411805 1.27916 8 8 406 0 0 0 0
 61.000000 1.29198 39.674 37.5725 38.6233 69.6244 75.9504 0.418406 1.28299 8 8 406 0 0 0 0
 62.000000 1.31158 47.5371 38.6501 43.0936 92.1577 82.3995 0.419829 1.16035 8 8 406 0 0 0 0
 63.000000 1.32464 46.5467 42.1595 44.3531 96.1129 86.6157 0.420324 1.43092 8 8 406 0 0 0 0
 64.000000 1.32123 45.109 39.7606 42.4348 97.9237 89.0412 0.422816 2.03449 8 8 406 0 0 0 0
 65.000000 1.29843 42.4005 37.8997 40.1501 88.8114 89.0373 0.428632 2.10016 8 8 406 0 0 0 0
 66.000000 1.25588 39.2708 34.4463 36.8586 54.4568 88.9939 0.43002 2.10016 8 8 406 0 0 0 0
 67.000000 1.26269 41.2239 37.0249 39.1244 78.7044 88.952 0.436158 2.10133 8 8 406 0 0 0 0
 68.000000 1.27964 43.3064 40.1596 41.733 95.5293 89.4402 0.43966 2.87548 8 8 406 0 0 0 0
 69.000000 1.26855 43.0466 40.6095 41.828 94.8062 89.7329 0.443056 3.54896 8 8 406 0 0 0 0
 70.000000 1.26164 48.3267 43.7036 46.0152 81.4547 89.6938 0.442426 3.55317 8 8 7338 0 0 0 0
 71.000000 1.29067 45.7664 43.0254 44.3959 104.738 94.7499 0.442691 1.31189 8 8 7338 0 0 0 0
 72.000000 1.35528 50.3104 42.5298 46.4201 94.6641 94.7486 0.443408 1.35202 8 8 7338 0 0 0 0
 73.000000 1.42514 52.0018 47.7679 49.8848 40.0036 94.7099 0.448728 1.35202 8 8 7338 0 0 0 0
 74.000000 1.45404 53.7467 48.3767 51.0617 29.8279 94.6718 0.449906 1.35202 8 8 7338 0 0 0 0
 75.000000 1.47501 52.6348 52.0934 52.3641 24.0283 94.6343 0.44876 1.35202 8 8 2605 0 0 0 0
 76.000000 1.47571 48.3877 47.1401 47.7639 50.1879 94.5973 0.454351 1.35202 8 8 2605 0 0 0 0
 77.000000 1.50321 42.9378 41.4916 42.2147 8.38921 94.5609 0.456657 1.35202 8 8 839 0 0 0 0
 78.000000 1.55149 44.2361 41.9918 43.1139 -2.79299 94.525 0.452437 1.35202 8 8 839 0 0 0 0
 79.000000 1.52709 45.4429 43.3721 44.4075 28.3815 94.4896 0.456678 1.35202 8 8 839 0 0 0 0
 80.000000 1.48279 47.8507 46.3635 47.1071 57.0129 94.4548 0.463522 1.35202 8 8 839 0 0 0 0
 81.000000 1.46137 49.706 45.9468 47.8264 66.5797 94.4204 0.468751 1.35202 8 8 839 0 0 0 0
 82.000000 1.43163 47.6614 48.7678 48.2146 74.496 94.3864 0.473864 1.35203 8 8 839 0 0 0 0
 83.000000 1.38761 52.2908 45.9601 49.1254 73.9692 94.353 0.479237 1.35204 8 8 2964 0 0 0 0
 84.000000 1.35575 54.8766 51.9924 53.4345 11.7444 94.3199 0.467687 1.35204 9 9 2964 0 0 0 0
 85.000000 1.32815 55.3272 48.9894 52.1583 32.9586 94.2873 0.472907 1.35204 9 9 2964 0 0 0 0
 86.000000 1.37772 55.5734 51.1887 53.3811 33.461 94.2551 0.474598 1.35204 9 9 2964 0 0 0 0
 87.000000 1.42443 57.692 52.1147 54.9034 16.2006 94.2234 0.469255 1.35204 10 10 2964 0 0 0 0
 88.000000 1.43757 61.3281 55.7441 58.5361 -46.8338 94.192 0.439856 1.35204 11 11 2586 0 0 0 0
 89.000000 1.41919 59.3901 52.3545 55.8723 17.3623 94.161 0.44089 1.35204 11 11 2586 0 0 0 0
 90.000000 1.4013 54.1577 53.1472 53.6525 54.2992 94.1304 0.445788 1.35204 10 10 2586 0 0 0 0
 91.000000 1.3797 49.8715 46.3837 48.1276 89.9045 94.1057 0.45372 1.3581 10 10 1672 0 0 0 0
 92.000000 1.35009 47.2678 45.4742 46.371 96.1582 94.1434 0.455732 1.43217 10 10 1672 0 0 0 0
 93.000000 1.35778 49.1166 47.404 48.2603 93.3014 94.1349 0.460023 1.45645 10 10 1672 0 0 0 0
 94.000000 1.35485 49.4563 46.7062 48.0812 97.0764 94.1994 0.463803 1.56669 10 10 1672 0 0 0 0
 95.000000 1.32309 54.6882 49.8521 52.2702 58.2484 94.1706 0.466812 1.56669 10 10 1672 0 0 0 0
 96.000000 1.34106 52.0783 47.3867 49.7325 89.901 94.1473 0.518552 1.57319 11 11 1672 0 0 0 0
 97.000000 1.34134 46.7059 42.9783 44.8421 95.5799 94.1689 0.520238 1.63628 11 11 1672 0 0 0 0
 98.000000 1.33996 46.3134 45.285 45.7992 98.6919 94.3072 0.522757 1.85506 11 11 1672 0 0 0 0
 99.000000 1.31181 45.9597 42.8399 44.3998 96.7594 94.3526 0.522833 1.96367 11 11 1672 0 0 0 0
 100.000000 1.30003 42.6297 43.7029 43.1663 93.0932 94.3419 0.522233 1.98963 11 11 1672 0 0 0 0
 101.000000 1.33988 47.0061 42.4874 44.7467 105.039 95.77 0.523593 2.84209 11 11 1672 0 0 0 0
 102.000000 1.40239 43.1612 43.9137 43.5374 85.7806 95.7438 0.527944 2.84321 11 11 5357 0 0 0 0
 103.000000 1.4756 41.3939 40.3969 40.8954 17.0346 95.7174 0.529108 2.84321 11 11 5357 0 0 0 0
 104.000000 1.47863 36.6523 36.1705 36.4114 -47.2843 95.6913 0.496001 2.84321 12 12 5357 0 0 0 0
 105.000000 1.44978 40.2386 37.3641 38.8013 16.7649 95.6655 0.505242 2.84321 12 12 5357 0 0 0 0
 106.000000 1.43611 37.4234 37.2726 37.348 10.3967 95.6399 0.506554 2.84321 12 12 5357 0 0 0 0
 107.000000 1.48262 37.6869 36.3655 37.0262 -5.50237 95.6146 0.504327 2.84321 12 12 5357 0 0 0 0
 108.000000 1.54849 41.6142 42.849 42.2316 5.47933 95.5895 0.501018 2.84321 12 12 5357 0 0 0 0
 109.000000 1.59226 42.2818 41.5156 41.8987 -15.0275 95.5647 0.496513 2.84321 12 12 3221 0 0 0 0
 110.000000 1.6162 50.2244 47.1725 48.6984 -12.8754 95.5401 0.498037 2.84321 12 12 3221 0 0 0 0
