#! FIELDS time d cn1 cn2 cna metad.bias uwall.bias uwall.force2 lwall.bias lwall.force2
 0.000000 1.315345 71.453735 69.168774 70.311255 0.000000 0.000000 0.000000 0.000000 0.000000
 1.000000 1.355712 68.455577 63.086466 65.771021 0.000000 0.000000 0.000000 0.000000 0.000000
 2.000000 1.406441 69.414665 64.334434 66.874550 2.263906 0.000000 0.000000 0.000000 0.000000
 3.000000 1.392211 67.368304 63.749138 65.558721 5.031101 0.000000 0.000000 0.000000 0.000000
 4.000000 1.407776 68.309640 64.195319 66.252479 7.638492 0.000000 0.000000 0.000000 0.000000
 5.000000 1.410910 69.204932 63.581505 66.393218 9.924481 0.000000 0.000000 0.000000 0.000000
 6.000000 1.413424 65.920285 63.759351 64.839818 9.869986 0.000000 0.000000 0.000000 0.000000
 7.000000 1.416502 63.591324 62.551829 63.071577 5.381126 0.000000 0.000000 0.000000 0.000000
 8.000000 1.453088 63.672882 60.842247 62.257564 4.763655 0.000000 0.000000 0.000000 0.000000
 9.000000 1.448885 64.068552 63.765826 63.917189 11.779399 0.000000 0.000000 0.000000 0.000000
 10.000000 1.456027 64.345648 63.596154 63.970901 13.680402 0.000000 0.000000 0.000000 0.000000
 11.000000 1.518407 63.256928 60.712349 61.984638 6.615743 0.000000 0.000000 0.000000 0.000000
 12.000000 1.537071 63.105596 62.956617 63.031107 9.724650 0.000000 0.000000 0.000000 0.000000
 13.000000 1.514786 62.968439 62.459480 62.713960 13.168969 0.000000 0.000000 0.000000 0.000000
 14.000000 1.560355 65.678244 60.900648 63.289446 11.890641 0.000000 0.000000 0.000000 0.000000
 15.000000 1.556475 61.880796 60.750961 61.315879 9.884991 0.000000 0.000000 0.000000 0.000000
 16.000000 1.537048 64.977285 57.184894 61.081089 12.065771 0.000000 0.000000 0.000000 0.000000
 17.000000 1.570766 64.449850 59.904765 62.177308 15.417468 0.000000 0.000000 0.000000 0.000000
 18.000000 1.556789 66.693710 65.414105 66.053907 8.816343 0.000000 0.000000 0.000000 0.000000
 19.000000 1.555898 68.859262 67.710130 68.284696 4.046569 0.000000 0.000000 0.000000 0.000000
 20.000000 1.569636 69.812063 65.281177 67.546620 7.853229 0.000000 0.000000 0.000000 0.000000
 21.000000 1.564652 67.269534 65.772042 66.520788 12.759923 0.000000 0.000000 0.000000 0.000000
 22.000000 1.583242 66.095734 67.611847 66.853791 12.741992 0.000000 0.000000 0.000000 0.000000
 23.000000 1.545266 68.397120 65.728961 67.063040 16.788315 0.000000 0.000000 0.000000 0.000000
 24.000000 1.546475 69.071449 68.509972 68.790710 11.211799 0.000000 0.000000 0.000000 0.000000
 25.000000 1.576427 68.997842 65.314508 67.156175 17.930281 0.000000 0.000000 0.000000 0.000000
 26.000000 1.605795 66.230037 62.471033 64.350535 16.076097 0.000000 0.000000 0.000000 0.000000
 27.000000 1.605800 69.005187 64.924217 66.964702 18.058974 0.000000 0.000000 0.000000 0.000000
 28.000000 1.614903 67.190011 63.953496 65.571754 18.794574 0.000000 0.000000 0.000000 0.000000
 29.000000 1.625814 65.589829 64.783798 65.186814 18.715154 0.000000 0.000000 0.000000 0.000000
 30.000000 1.638391 67.366343 68.364161 67.865252 15.854626 0.000000 0.000000 0.000000 0.000000
 31.000000 1.611465 68.373733 65.416421 66.895077 23.562612 0.000000 0.000000 0.000000 0.000000
 32.000000 1.596278 69.363958 67.375730 68.369844 20.159447 0.000000 0.000000 0.000000 0.000000
 33.000000 1.598186 69.734350 63.542725 66.638537 27.904135 0.000000 0.000000 0.000000 0.000000
 34.000000 1.609774 65.440803 62.270099 63.855451 21.726788 0.000000 0.000000 0.000000 0.000000
 35.000000 1.615943 62.967851 60.137716 61.552783 14.280860 0.000000 0.000000 0.000000 0.000000
 36.000000 1.586597 63.139639 62.672802 62.906221 24.488402 0.000000 0.000000 0.000000 0.000000
 37.000000 1.570346 65.952447 66.205641 66.079044 32.448333 0.000000 0.000000 0.000000 0.000000
 38.000000 1.538402 61.742139 61.760935 61.751537 23.796635 0.000000 0.000000 0.000000 0.000000
 39.000000 1.546494 62.887693 58.491279 60.689486 17.933196 0.000000 0.000000 0.000000 0.000000
 40.000000 1.536187 62.229092 56.583390 59.406241 10.550010 0.000000 0.000000 0.000000 0.000000
 41.000000 1.543017 61.252119 59.185563 60.218841 18.309884 0.000000 0.000000 0.000000 0.000000
 42.000000 1.576911 60.911668 59.321601 60.116635 18.205651 0.000000 0.000000 0.000000 0.000000
 43.000000 1.576965 65.430202 63.585884 64.508043 32.448515 0.000000 0.000000 0.000000 0.000000
 44.000000 1.603236 64.148680 64.668920 64.408800 30.691589 0.000000 0.000000 0.000000 0.000000
 45.000000 1.594561 60.869408 65.433751 63.151579 31.337998 0.000000 0.000000 0.000000 0.000000
 46.000000 1.598132 65.208413 65.468063 65.338238 34.178093 0.000000 0.000000 0.000000 0.000000
 47.000000 1.609442 60.583766 61.692294 61.138030 23.932648 0.000000 0.000000 0.000000 0.000000
 48.000000 1.626854 62.138614 65.162233 63.650423 29.838604 0.000000 0.000000 0.000000 0.000000
 49.000000 1.643940 62.117901 65.996418 64.057159 28.441236 0.000000 0.000000 0.000000 0.000000
 50.000000 1.659856 62.903037 65.721493 64.312265 26.837459 0.000000 0.000000 0.000000 0.000000
 51.000000 1.647805 62.495896 65.898449 64.197172 30.542868 0.000000 0.000000 0.000000 0.000000
 52.000000 1.668549 60.469760 64.001302 62.235531 22.632330 0.000000 0.000000 0.000000 0.000000
 53.000000 1.667563 60.755306 62.943454 61.849380 22.821331 0.000000 0.000000 0.000000 0.000000
 54.000000 1.680637 62.519750 63.420472 62.970111 25.321847 0.000000 0.000000 0.000000 0.000000
 55.000000 1.698390 63.095150 65.299153 64.197151 23.894986 0.000000 0.000000 0.000000 0.000000
 56.000000 1.721439 64.127827 65.224194 64.676011 20.025171 0.000000 0.000000 0.000000 0.000000
 57.000000 1.706994 66.275579 62.314040 64.294810 25.107525 0.000000 0.000000 0.000000 0.000000
 58.000000 1.694988 68.013574 65.517360 66.765467 22.199062 0.000000 0.000000 0.000000 0.000000
 59.000000 1.687735 70.841570 68.376972 69.609271 8.839176 0.000000 0.000000 0.000000 0.000000
 60.000000 1.680319 69.896065 68.663161 69.279613 13.633200 0.000000 0.000000 0.000000 0.000000
 61.000000 1.666275 69.436747 68.300611 68.868679 19.581865 0.000000 0.000000 0.000000 0.000000
 62.000000 1.678450 66.514227 67.536671 67.025449 28.829847 0.000000 0.000000 0.000000 0.000000
 63.000000 1.693025 67.915530 66.443773 67.179652 26.828245 0.000000 0.000000 0.000000 0.000000
 64.000000 1.727625 66.836130 67.395130 67.115630 21.529412 0.000000 0.000000 0.000000 0.000000
 65.000000 1.726732 66.185037 64.886599 65.535818 25.487722 0.000000 0.000000 0.000000 0.000000
 66.000000 1.711668 65.295955 62.151185 63.723570 27.863419 0.000000 0.000000 0.000000 0.000000
 67.000000 1.681198 60.101968 62.596094 61.349031 22.905273 0.000000 0.000000 0.000000 0.000000
 68.000000 1.703362 63.827258 60.531296 62.179277 25.475047 0.000000 0.000000 0.000000 0.000000
 69.000000 1.743149 65.554595 63.835964 64.695280 24.981009 0.000000 0.000000 0.000000 0.000000
 70.000000 1.804695 65.590163 64.948150 65.269157 13.643578 0.000000 0.000000 0.000000 0.000000
 71.000000 1.818572 63.806318 63.262091 63.534204 11.873321 0.000000 0.000000 0.000000 0.000000
 72.000000 1.763240 63.206525 64.231949 63.719237 24.142191 0.000000 0.000000 0.000000 0.000000
 73.000000 1.782938 63.675059 61.463643 62.569351 17.929719 0.000000 0.000000 0.000000 0.000000
 74.000000 1.781203 66.853000 66.214091 66.533546 19.400945 0.000000 0.000000 0.000000 0.000000
 75.000000 1.787491 64.888175 66.928285 65.908230 21.986286 0.000000 0.000000 0.000000 0.000000
 76.000000 1.803392 69.061932 68.506613 68.784273 9.820766 0.000000 0.000000 0.000000 0.000000
 77.000000 1.834156 67.008747 65.163835 66.086291 15.911948 0.000000 0.000000 0.000000 0.000000
 78.000000 1.843813 68.581526 70.485298 69.533412 6.550331 0.000000 0.000000 0.000000 0.000000
 79.000000 1.852513 64.392727 67.307904 65.850316 15.749829 0.000000 0.000000 0.000000 0.000000
 80.000000 1.894429 68.367369 66.123964 67.245666 10.226194 0.000000 0.000000 0.000000 0.000000
 81.000000 1.926756 67.224900 63.143440 65.184170 9.048406 0.000000 0.000000 0.000000 0.000000
 82.000000 1.888725 65.684743 67.916896 66.800819 15.282214 0.000000 0.000000 0.000000 0.000000
 83.000000 1.889628 68.066635 68.349903 68.208269 13.191661 0.000000 0.000000 0.000000 0.000000
 84.000000 1.909571 70.282834 67.494028 68.888431 11.191157 0.000000 0.000000 0.000000 0.000000
 85.000000 1.927395 68.557774 65.699197 67.128486 15.481567 0.000000 0.000000 0.000000 0.000000
 86.000000 1.947442 65.787328 63.873186 64.830257 11.435950 0.000000 0.000000 0.000000 0.000000
 87.000000 1.951997 64.779164 64.210536 64.494850 12.060176 0.000000 0.000000 0.000000 0.000000
 88.000000 1.958660 65.589552 64.355956 64.972754 14.869481 0.000000 0.000000 0.000000 0.000000
 89.000000 1.974234 67.765033 66.741670 67.253351 14.696005 0.000000 0.000000 0.000000 0.000000
 90.000000 1.977649 68.882005 66.034806 67.458405 15.770940 0.000000 0.000000 0.000000 0.000000
 91.000000 1.957824 69.160231 69.063512 69.111871 13.127240 0.000000 0.000000 0.000000 0.000000
 92.000000 1.908854 68.137446 71.038770 69.588108 15.415686 0.000000 0.000000 0.000000 0.000000
 93.000000 1.894582 68.545245 67.899064 68.222155 25.115197 0.000000 0.000000 0.000000 0.000000
 94.000000 1.905785 68.389489 69.583235 68.986362 22.279614 0.000000 0.000000 0.000000 0.000000
 95.000000 1.886593 70.826660 66.093794 68.460227 27.291415 0.000000 0.000000 0.000000 0.000000
 96.000000 1.875944 63.726421 67.854250 65.790335 30.615045 0.000000 0.000000 0.000000 0.000000
 97.000000 1.900060 70.360497 66.486290 68.423394 28.843513 0.000000 0.000000 0.000000 0.000000
 98.000000 1.945335 67.748137 63.003551 65.375844 24.382468 0.000000 0.000000 0.000000 0.000000
 99.000000 1.954460 64.463636 64.371748 64.417692 19.678496 0.000000 0.000000 0.000000 0.000000
 100.000000 1.960886 65.911691 62.048426 63.980059 18.059014 0.000000 0.000000 0.000000 0.000000
 101.000000 1.964900 62.774153 63.908829 63.341491 15.406062 0.000000 0.000000 0.000000 0.000000
 102.000000 1.938508 62.572398 65.650790 64.111594 24.446186 0.000000 0.000000 0.000000 0.000000
 103.000000 1.945480 66.087071 62.413762 64.250416 26.188076 0.000000 0.000000 0.000000 0.000000
 104.000000 1.930741 60.806200 63.574165 62.190182 13.322078 0.000000 0.000000 0.000000 0.000000
 105.000000 1.900235 63.028197 61.312601 62.170399 16.179350 0.000000 0.000000 0.000000 0.000000
 106.000000 1.915486 62.216149 62.843242 62.529696 20.336892 0.000000 0.000000 0.000000 0.000000
