#! FIELDS time d cn1 cn2 cna metad.bias metad.rct metad.zed metad.neff metad.nker metad.nlker metad.nlsteps uwall.bias uwall.force2 lwall.bias lwall.force2
 0.000000 1.1887 37.0785 36.5204 36.7994 -100 -100 1 1 0 0 0 0 0 1.27798 51119.3
 1.000000 1.23929 41.6495 38.5026 40.076 -100 -100 1 1 0 0 0 0 0 0 0
 2.000000 1.26685 41.2898 38.6404 39.9651 -100 -100 1 1 0 0 0 0 0 0 0
 3.000000 1.21596 38.034 39.4316 38.7328 -100 -100 1 1 0 0 0 0 0 0 0
 4.000000 1.19688 38.6034 40.0142 39.3088 -100 -100 1 1 0 0 0 0 0 0.0974236 3896.94
 5.000000 1.2411 40.4277 40.2667 40.3472 -100 -100 1 1 0 0 0 0 0 0 0
 6.000000 1.21369 36.1874 39.4121 37.7997 -100 -100 1 1 0 0 0 0 0 0 0
 7.000000 1.18289 33.3852 41.2732 37.3292 -100 -100 1 1 0 0 0 0 0 2.92643 117057
 8.000000 1.21243 36.8885 39.9443 38.4164 -100 -100 1 1 0 0 0 0 0 0 0
 9.000000 1.19857 35.5121 39.5083 37.5102 -100 -100 1 1 0 0 0 0 0 0.0203192 812.77
 10.000000 1.20274 39.0749 38.1185 38.5967 -100 -100 0.629961 1 1 1 0 0 0 0 0
 11.000000 1.19009 38.3641 40.4441 39.4041 29.1666 26.4263 0.948292 1.00002 1 1 10 0 0 0.981802 39272.1
 12.000000 1.21235 36.4486 35.6562 36.0524 22.0723 25.8498 1.18581 1.11599 1 1 37 0 0 0 0
 13.000000 1.23034 37.7144 38.4976 38.106 28.4119 26.6142 1.39031 2.08444 1 1 13 0 0 0 0
 14.000000 1.1963 36.4339 37.3083 36.8711 28.3476 27 1.57839 3.0641 1 1 41 0 0 0.136674 5466.96
 15.000000 1.20461 37.4552 38.7759 38.1156 29.6322 27.5914 1.75788 3.93595 1 1 2 0 0 0 0
 16.000000 1.23703 44.457 47.0283 45.7427 -34.1424 27.2583 1.26746 3.93595 2 2 155 0 0 0 0
 17.000000 1.25333 44.682 43.7419 44.2119 19.4285 26.978 1.41518 3.97823 2 2 155 0 0 0 0
 18.000000 1.30579 46.6912 43.3227 45.0069 7.08856 26.7153 1.46117 3.97854 2 2 182 0 0 0 0
 19.000000 1.36354 48.0505 47.0788 47.5646 -22.0448 26.4775 1.2465 3.97854 3 3 433 0 0 0 0
 20.000000 1.37818 46.9774 46.7793 46.8783 6.52633 26.2606 1.29122 3.97878 3 3 433 0 0 0 0
 21.000000 1.36598 45.0409 46.3421 45.6915 27.7886 26.4177 1.36536 4.84105 3 3 433 0 0 0 0
 22.000000 1.30155 39.611 40.1563 39.8837 21.0707 26.2552 1.47463 4.92682 3 3 1288 0 0 0 0
 23.000000 1.26252 40.113 42.3027 41.2078 37.7894 31.3557 1.58989 1.28867 3 3 599 0 0 0 0
 24.000000 1.21719 37.1879 39.4895 38.3387 29.6983 31.2788 1.60354 1.37651 3 3 479 0 0 0 0
 25.000000 1.20149 37.3674 37.9832 37.6753 31.7242 31.3074 1.60516 1.57777 3 3 293 0 0 0 0
 26.000000 1.19653 35.8422 41.0668 38.4545 42.3277 35.5832 1.622 1.41428 3 3 293 0 0 0.120603 4824.13
